wid,response_type,raw_rt,first_pres_time,second_pres_time,third_pres_time,last_pres_time,choose_first,n_pres,total_first,total_second,rt,trial_id,pretest_accuracy_first,strength_first,pretest_accuracy_second,strength_second
wf1e76ec,correct,7738.599999904633,741.2999999523163,559.5,2,2699.100000143051,FALSE,8,1443.8999998569489,4233.000000238419,5676.900000095367,1,0,-1.6956042711324426,1,0.9621337341278817
wf1e76ec,intrusion,3396.699999809265,309.19999980926514,361.80000019073486,2398.0999999046326,2398.0999999046326,TRUE,3,2707.2999997138977,361.80000019073486,3069.0999999046326,2,0,-1.6956042711324426,0,-1.6956042711324426
wf1e76ec,correct,5647.600000143051,1735.9000000953674,735.9000000953674,264,468.2999999523163,TRUE,5,2468.2000000476837,1169.2000000476837,3637.4000000953674,3,1,0.9553099694542203,1,0.6294277386386176
wf1e76ec,correct,2267.9000000953674,908.9000000953674,278.2999999523163,543.6000001430511,543.6000001430511,TRUE,3,1452.5000002384186,278.2999999523163,1730.8000001907349,4,1,0.8606004675955378,0.5,-0.794470015966848
wf1e76ec,correct,3034.7000000476837,600.5,308.2999999523163,1325.7999999523163,1325.7999999523163,TRUE,3,1926.2999999523163,308.2999999523163,2234.5999999046326,5,1,0.936100047071283,1,0.9123964059412768
wf1e76ec,correct,2005.7000000476837,319.7999999523163,468.2000000476837,738.4000000953674,738.4000000953674,TRUE,3,1058.2000000476837,468.2000000476837,1526.4000000953674,6,1,0.7978062038343258,1,0.27478558212390314
wf1e76ec,correct,1678.9000000953674,160.20000004768372,470.7000000476837,561.2000000476837,561.2000000476837,TRUE,3,721.4000000953674,470.7000000476837,1192.1000001430511,7,1,1.0633104570024638,1,0.08522667543643302
wf1e76ec,correct,3130.800000190735,324.5,746.3000001907349,1453.7999999523163,1453.7999999523163,TRUE,3,1778.2999999523163,746.3000001907349,2524.600000143051,8,1,0.2623081778442549,0.5,-0.6456141155062755
wf1e76ec,intrusion,4658.799999952316,366.90000009536743,866.0999999046326,2917.9000000953674,2917.9000000953674,TRUE,3,3284.800000190735,866.0999999046326,4150.900000095367,9,0.5,-1.1776703959939097,0,-1.6956042711324426
wf1e76ec,correct,1445.1000001430511,117.40000009536743,337.59999990463257,590.7999999523163,590.7999999523163,TRUE,3,708.2000000476837,337.59999990463257,1045.7999999523163,10,1,0.7998231831888084,0.5,-0.4728262684250281
wf1e76ec,correct,1639.2999999523163,78.29999995231628,480.10000014305115,655,655,TRUE,3,733.2999999523163,480.10000014305115,1213.4000000953674,11,1,1.09412116511274,0.5,-0.38037487984976875
wf1e76ec,correct,1799.8999998569489,199,276.39999985694885,258.7000000476837,625,FALSE,4,457.7000000476837,901.3999998569489,1359.0999999046326,12,0.5,-0.9992675463464363,1,0.9580129944545723
wf1e76ec,correct,1475,137.29999995231628,289.2999999523163,595.7000000476837,595.7000000476837,TRUE,3,733,289.2999999523163,1022.2999999523163,13,1,0.7603219994222502,1,0.1973472355082336
wf1e76ec,correct,1858.8999998569489,12.799999952316284,314.09999990463257,233,738.9000000953674,FALSE,4,245.79999995231628,1053,1298.7999999523163,14,1,0.749180865206094,0.5,-0.4740222202418847
wf1e76ec,correct,1585.1999998092651,53.299999952316284,382.09999990463257,689.7999999523163,689.7999999523163,TRUE,3,743.0999999046326,382.09999990463257,1125.1999998092651,15,1,0.7895228781693078,1,0.42093226692026314
wf1e76ec,correct,1361.5999999046326,175.59999990463257,334.10000014305115,438,438,TRUE,3,613.5999999046326,334.10000014305115,947.7000000476837,16,1,0.8751523452719862,1,-0.13355036127049214
wf1e76ec,correct,1574.6000001430511,263.5,948.7000000476837,NA,948.7000000476837,FALSE,2,263.5,948.7000000476837,1212.2000000476837,17,0.5,-0.5049662628025234,1,0.9134376282261557
wf1e76ec,correct,1572.7000000476837,280.59999990463257,870,NA,870,FALSE,2,280.59999990463257,870,1150.5999999046326,18,0,-1.6956042711324426,1,0.7134095718840456
wf1e76ec,correct,1619.1000001430511,113.60000014305115,449.09999990463257,604.2999999523163,604.2999999523163,TRUE,3,717.9000000953674,449.09999990463257,1167,19,1,0.5069817243435386,1,0.9343426475520719
w1e27c75,correct,2965.199999988079,9.599999994039536,341,1835.4000000059605,1835.4000000059605,TRUE,3,1845,341,2186,20,1,0.457795487165586,1,0.4740294223438731
w1e27c75,correct,3425.5999999940395,2887.7999999821186,NA,NA,2887.7999999821186,TRUE,1,2887.7999999821186,0,2887.7999999821186,21,1,-0.6721900104195884,1,0.16909858027258778
w1e27c75,correct,2157.600000023842,1612,NA,NA,1612,TRUE,1,1612,0,1612,22,1,-0.02892673234311534,0,-5.295130882736064
w1e27c75,correct,1658.9000000059605,1211.800000011921,NA,NA,1211.800000011921,TRUE,1,1211.800000011921,0,1211.800000011921,23,1,0.04334643288615931,1,0.402889856282681
w1e27c75,correct,3742.9000000059605,1063.7000000178814,1762.699999988079,316.59999999403954,316.59999999403954,TRUE,3,1380.300000011921,1762.699999988079,3143,24,1,0.4154487095186641,1,-0.2682459963531779
w1e27c75,correct,1614.7000000178814,1111.9000000059605,NA,NA,1111.9000000059605,TRUE,1,1111.9000000059605,0,1111.9000000059605,25,1,0.39442946194979767,1,0.5518065116109796
w1e27c75,correct,1419,1018.6999999880791,NA,NA,1018.6999999880791,TRUE,1,1018.6999999880791,0,1018.6999999880791,26,1,0.7562819312225222,1,-1.4454769894160837
w1e27c75,correct,2943,1321.300000011921,NA,NA,1321.300000011921,TRUE,1,1321.300000011921,0,1321.300000011921,27,1,-0.754813651275098,1,0.40517912502351494
w1e27c75,correct,3443.4000000059605,1390.2999999821186,1579.2000000178814,NA,1579.2000000178814,FALSE,2,1390.2999999821186,1579.2000000178814,2969.5,28,1,0.3382431249117378,1,0.5376224714666323
w1e27c75,correct,2728.4000000059605,693.7999999821186,1733.300000011921,NA,1733.300000011921,FALSE,2,693.7999999821186,1733.300000011921,2427.0999999940395,29,1,0.20817422330297455,1,-0.41810151844027815
w1e27c75,correct,3622.699999988079,990.5,826.7999999821186,729.6000000238419,729.6000000238419,TRUE,3,1720.1000000238419,826.7999999821186,2546.9000000059605,30,1,-0.0512285792406031,1,0.3336499633965985
w1e27c75,correct,1854.5,1000,NA,NA,1000,TRUE,1,1000,0,1000,31,1,0.287073315120574,1,-0.2583830832714315
w1e27c75,correct,1594.5999999940395,1377.5999999940395,NA,NA,1377.5999999940395,TRUE,1,1377.5999999940395,0,1377.5999999940395,32,1,0.7527477971201731,1,0.7166924107113264
w1e27c75,correct,3915.9000000059605,1293.0999999940395,906.8000000119209,720.8000000119209,720.8000000119209,TRUE,3,2013.9000000059605,906.8000000119209,2920.7000000178814,33,1,0.608653406611014,1,0.1257896272883969
w1e27c75,correct,2735.800000011921,768.0999999940395,1312.6000000238419,NA,1312.6000000238419,FALSE,2,768.0999999940395,1312.6000000238419,2080.7000000178814,34,1,-1.3580347477747046,1,0.6263578882855921
w1e27c75,correct,2073.5,1313,NA,NA,1313,TRUE,1,1313,0,1313,35,1,0.31237252846208086,1,0.4988188982707182
w1e27c75,correct,1978.9000000059605,1385.6000000238419,NA,NA,1385.6000000238419,TRUE,1,1385.6000000238419,0,1385.6000000238419,36,1,-0.12918642050006499,1,0.5062755165379804
w1e27c75,correct,1923.5999999940395,1507.4000000059605,NA,NA,1507.4000000059605,TRUE,1,1507.4000000059605,0,1507.4000000059605,37,1,0.2713969823822209,1,-0.4690862691724811
w1e27c75,correct,1386.9000000059605,987.7000000178814,NA,NA,987.7000000178814,TRUE,1,987.7000000178814,0,987.7000000178814,38,1,0.0903176107417587,1,0.3295968953363133
w8b27b76,timeout,NA,892.5999999940395,8903.5,NA,8903.5,NA,2,892.5999999940395,8903.5,9796.09999999404,39,1,1.1755023218519067,1,1.153102569880358
w8b27b76,correct,5558.5,1235.9000000059605,818.8999999761581,677.8000000119209,1113.300000011921,FALSE,4,1913.7000000178814,1932.199999988079,3845.9000000059605,40,1,0.5875116645824087,1,0.6420463824206395
w8b27b76,correct,4634.5,759,3011.9000000059605,NA,3011.9000000059605,FALSE,2,759,3011.9000000059605,3770.9000000059605,41,1,0.29579728880936357,1,0.41726234209183916
w8b27b76,intrusion,7139.300000011921,673.2000000178814,832.5999999940395,1208.5,1058.0999999940395,FALSE,6,2475.400000035763,2897.399999976158,5372.800000011921,42,0,-1.1925802895445268,0,-1.1925802895445268
w8b27b76,intrusion,4769.199999988079,621.5999999940395,754.3000000119209,2253.899999976158,2253.899999976158,TRUE,3,2875.4999999701977,754.3000000119209,3629.7999999821186,43,0.5,-0.7544437105202579,0,-1.1925802895445268
w8b27b76,correct,4800.299999982119,657.5999999940395,713.1999999880791,2170.800000011921,2170.800000011921,TRUE,3,2828.4000000059605,713.1999999880791,3541.5999999940395,44,1,0.7884111573151787,1,0.6102152943133462
