wid,word,image,practice,block,typing_rt,response,type_time,rt,response_type,judgement_type,judgement
w70f7a98,eye,../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg,True,0,1966.7999999523163,,0.09999990463256836,1966.8999998569489,empty,fok,1.0
w70f7a98,horse,../static/stimuli/images/street/sun_amjwoyuxrszlicsb.jpg,False,0,1383.2000000476837,,0.0,1383.2000000476837,empty,fok,1.0
w70f7a98,door,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,0,1157.4000000953674,,0.09999990463256836,1157.5,empty,fok,1.0
w70f7a98,truck,../static/stimuli/images/river/sun_advruofhmqeyqmbx.jpg,False,0,793.8999998569489,,0.10000014305114746,794.0,empty,fok,1.0
w70f7a98,jeans,../static/stimuli/images/sky/sun_ampvdpptptmciwok.jpg,False,0,1424.0,lion,1285.6000001430511,2709.600000143051,intrusion,confidence,2.0
w70f7a98,milk,../static/stimuli/images/campsite/sun_ahvodfpzghaczear.jpg,False,0,1484.4000000953674,,0.0,1484.4000000953674,empty,fok,1.0
w70f7a98,apple,../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg,False,0,1299.9000000953674,,0.09999990463256836,1300.0,empty,fok,1.0
w70f7a98,bird,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,0,1292.2999999523163,bird,1308.5,2600.7999999523163,correct,confidence,4.0
w70f7a98,lion,../static/stimuli/images/theater/sun_augboomebjfniikq.jpg,False,0,1100.0,,0.20000004768371582,1100.2000000476837,empty,fok,1.0
w70f7a98,lawn,../static/stimuli/images/railway/sun_axeddylwawkspiuo.jpg,False,0,1231.0999999046326,phone,2458.7000000476837,3689.7999999523163,intrusion,confidence,2.0
w70f7a98,ear,../static/stimuli/images/laundryroom/sun_aamwlajirwqjrbun.jpg,False,0,1527.0,,0.0,1527.0,empty,fok,1.0
w70f7a98,rabbit,../static/stimuli/images/waterfall/sun_ajezvlkzdsjjdnjm.jpg,False,0,1000.0,,0.09999990463256836,1000.0999999046326,empty,fok,1.0
w70f7a98,puzzle,../static/stimuli/images/kitchen/sun_ajmwiafzffjerzeb.jpg,False,0,828.7000000476837,1,467.5,1296.2000000476837,empty,confidence,1.0
w70f7a98,bee,../static/stimuli/images/roof/sun_ajxjjpvulhilcwcy.jpg,False,0,927.2000000476837,,0.09999990463256836,927.2999999523163,empty,fok,1.0
w70f7a98,duck,../static/stimuli/images/musuem/sun_axbkhklgdaevqxyj.jpg,False,0,801.0999999046326,,0.0,801.0999999046326,empty,fok,1.0
w70f7a98,pig,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,0,717.9000000953674,,0.09999990463256836,718.0,empty,fok,1.0
w70f7a98,cat,../static/stimuli/images/auditorium/sun_ahxfbcfdtvgnrivf.jpg,False,0,514.1000001430511,,0.09999990463256836,514.2000000476837,empty,fok,1.0
w70f7a98,toilet,../static/stimuli/images/greenhouse/sun_bxiwqwbzndahlxxp.jpg,False,0,605.5999999046326,,0.0,605.5999999046326,empty,fok,1.0
w70f7a98,bread,../static/stimuli/images/ranch/sun_airsfxbouimobamd.jpg,False,0,824.0,,0.0,824.0,empty,fok,1.0
w70f7a98,fence,../static/stimuli/images/restaurant/sun_adozleohzzjtcftc.jpg,False,0,820.7999999523163,,0.0,820.7999999523163,empty,fok,1.0
w70f7a98,potato,../static/stimuli/images/underwater/sun_aktxgxoebrjkepur.jpg,False,0,1357.2000000476837,,0.0,1357.2000000476837,empty,fok,1.0
w70f7a98,snake,../static/stimuli/images/bookstore/sun_avsybhiblxqxcayh.jpg,False,0,728.5,,0.10000014305114746,728.6000001430511,empty,fok,1.0
w70f7a98,bear,../static/stimuli/images/grocery/sun_akqpikmgyzrpoilg.jpg,False,0,1133.0999999046326,,0.10000014305114746,1133.2000000476837,empty,fok,1.0
w70f7a98,nut,../static/stimuli/images/tower/sun_asjapgpmkkhijtma.jpg,False,0,615.4000000953674,,0.09999990463256836,615.5,empty,fok,1.0
w70f7a98,heart,../static/stimuli/images/computerroom/sun_akbfsjykwgllwszc.jpg,False,0,644.0999999046326,,0.0,644.0999999046326,empty,fok,1.0
w70f7a98,candle,../static/stimuli/images/gym/sun_akecysmtkjijrbqr.jpg,False,0,324.7000000476837,,0.09999990463256836,324.7999999523163,empty,fok,1.0
w70f7a98,volcano,../static/stimuli/images/shoppingmall/sun_aqmgjlthiepxfbtd.jpg,False,0,951.5999999046326,,0.0,951.5999999046326,empty,fok,1.0
w70f7a98,bone,../static/stimuli/images/pool/sun_abmafiafisngvteo.jpg,False,0,852.2000000476837,,0.0,852.2000000476837,empty,fok,1.0
w70f7a98,dog,../static/stimuli/images/footballfield/sun_bxvamckmwplxbzxz.jpg,False,0,810.7999999523163,,0.0,810.7999999523163,empty,fok,1.0
w70f7a98,egg,../static/stimuli/images/downtown/sun_bctdtcqciqgupefg.jpg,False,0,597.2999999523163,,0.10000014305114746,597.4000000953674,empty,fok,1.0
w70f7a98,drink,../static/stimuli/images/forest/sun_abvrazjxgpqhvszy.jpg,False,0,716.7999999523163,,0.0,716.7999999523163,empty,fok,1.0
w70f7a98,sand,../static/stimuli/images/skiresort/sun_agpfoakkwrzedbll.jpg,False,0,628.8999998569489,,0.0,628.8999998569489,empty,fok,1.0
w70f7a98,hay,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,0,855.0,,0.09999990463256836,855.0999999046326,empty,fok,1.0
w70f7a98,window,../static/stimuli/images/volcano/sun_alxwigenocbauhzw.jpg,False,0,1113.0,lion,1260.2999999523163,2373.2999999523163,intrusion,confidence,3.0
w70f7a98,bed,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,False,0,1232.4000000953674,lion,918.2999999523163,2150.7000000476837,intrusion,confidence,1.0
w70f7a98,cake,../static/stimuli/images/house/sun_aangbuylfvckqqoo.jpg,False,0,871.5,lion,741.4000000953674,1612.9000000953674,intrusion,confidence,1.0
w70f7a98,hat,../static/stimuli/images/warehouse/sun_ainoacwsquefrlbr.jpg,False,0,1079.4000000953674,,0.0,1079.4000000953674,empty,fok,1.0
w70f7a98,bag,../static/stimuli/images/temple/sun_ailcfqxmknysbavu.jpg,False,0,734.7000000476837,,0.0,734.7000000476837,empty,fok,1.0
w21c8fc0,ear,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,True,0,8054.700000000186,,0.20000000018626451,8054.9000000003725,empty,fok,1.0
w21c8fc0,bread,../static/stimuli/images/castle/sun_aieefrkagxyksfuj.jpg,True,0,1170.0999999996275,,1980.7000000001863,3150.7999999998137,empty,fok,1.0
w21c8fc0,truck,../static/stimuli/images/gym/sun_abcjjambqjxedqdv.jpg,True,0,1146.1999999997206,1,967.9000000003725,2114.100000000093,empty,confidence,1.0
w21c8fc0,rabbit,../static/stimuli/images/campsite/sun_azvxwxzbkknkggng.jpg,False,0,8301.600000000093,,0.0,8301.600000000093,empty,fok,1.0
w21c8fc0,cake,../static/stimuli/images/footballfield/sun_aedcjgjztgoialpm.jpg,False,0,1057.0,1,90.10000000009313,1147.1000000000931,empty,confidence,1.0
w21c8fc0,duck,../static/stimuli/images/kitchen/sun_akzumputqvdvtqbq.jpg,False,0,337.20000000018626,1,314.5,651.7000000001863,empty,confidence,1.0
w21c8fc0,pig,../static/stimuli/images/restaurant/sun_adozleohzzjtcftc.jpg,False,0,335.79999999981374,1,202.60000000009313,538.3999999999069,empty,confidence,1.0
w21c8fc0,heart,../static/stimuli/images/temple/sun_aiqyivjtsjhjgqur.jpg,False,0,336.20000000018626,1,293.29999999981374,629.5,empty,confidence,1.0
w21c8fc0,window,../static/stimuli/images/volcano/sun_abmqyijpgbakeqkm.jpg,False,0,1326.6000000000931,1,135.09999999962747,1461.6999999997206,empty,confidence,1.0
w21c8fc0,drink,../static/stimuli/images/garage/sun_djtxkmtcichrbudp.jpg,False,0,606.5,1,113.6999999997206,720.1999999997206,empty,confidence,1.0
w21c8fc0,bee,../static/stimuli/images/laundryroom/sun_abdhkuiitfxcgncb.jpg,False,0,449.0,bee,3127.7000000001863,3576.7000000001863,correct,confidence,5.0
w21c8fc0,cat,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,False,0,2947.0,1,495.20000000018626,3442.2000000001863,empty,confidence,1.0
w21c8fc0,sand,../static/stimuli/images/vineyard/sun_amazvkispkonazvz.jpg,False,0,1327.2000000001863,,0.09999999962747097,1327.2999999998137,empty,fok,1.0
w21c8fc0,candle,../static/stimuli/images/river/sun_atesawsfypjpyefy.jpg,False,0,1304.1000000000931,,0.10000000009313226,1304.2000000001863,empty,fok,1.0
w21c8fc0,egg,../static/stimuli/images/railway/sun_aqlgoveofhhmvrdh.jpg,False,0,2452.1999999997206,,1283.2000000001863,3735.399999999907,empty,fok,1.0
w21c8fc0,apple,../static/stimuli/images/greenhouse/sun_bmzsunjewvlfjojq.jpg,False,0,1192.5,,0.10000000009313226,1192.6000000000931,empty,fok,1.0
w21c8fc0,lion,../static/stimuli/images/auditorium/sun_ahwnrxacspjqqqfm.jpg,False,0,1506.3999999999069,,0.10000000009313226,1506.5,empty,fok,1.0
w21c8fc0,snake,../static/stimuli/images/warehouse/sun_aaawomlbokrxmfyj.jpg,False,0,1753.1999999997206,snake,1486.2000000001863,3239.399999999907,correct,confidence,5.0
w21c8fc0,bag,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,0,1957.8999999999069,,0.10000000009313226,1958.0,empty,fok,1.0
w21c8fc0,milk,../static/stimuli/images/ranch/sun_acianlkkblpqgica.jpg,False,0,1236.7999999998137,,0.0,1236.7999999998137,empty,fok,1.0
w21c8fc0,dog,../static/stimuli/images/ziggurat/sun_agbaptlibgqhrwwn.jpg,False,0,741.5,,0.10000000009313226,741.6000000000931,empty,fok,1.0
w21c8fc0,door,../static/stimuli/images/subway/sun_agpnhsuccwnvcjwe.jpg,False,0,988.3999999999069,,0.0,988.3999999999069,empty,fok,1.0
w21c8fc0,lawn,../static/stimuli/images/windmill/sun_agijhczjktkzvxys.jpg,False,0,585.5,,0.09999999962747097,585.5999999996275,empty,fok,1.0
w21c8fc0,eye,../static/stimuli/images/house/sun_aacohnpwcrythslq.jpg,False,0,540.2999999998137,,0.10000000009313226,540.3999999999069,empty,fok,1.0
w21c8fc0,volcano,../static/stimuli/images/grocery/sun_ajxqnbvuflmzhcig.jpg,False,0,698.2000000001863,,0.0,698.2000000001863,empty,fok,1.0
w21c8fc0,nut,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,0,431.20000000018626,,0.0,431.20000000018626,empty,fok,1.0
w21c8fc0,jeans,../static/stimuli/images/theater/sun_ahtaknlqeslujgbq.jpg,False,0,539.3999999999069,,0.10000000009313226,539.5,empty,fok,1.0
w21c8fc0,bear,../static/stimuli/images/skiresort/sun_aewjqygtlkyracri.jpg,False,0,471.5,,0.0,471.5,empty,fok,1.0
w21c8fc0,computer,../static/stimuli/images/tenniscourt/sun_avbthoqreldjpsco.jpg,False,0,675.6000000000931,,0.10000000009313226,675.7000000001863,empty,fok,1.0
w21c8fc0,bird,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,False,0,381.79999999981374,,0.10000000009313226,381.89999999990687,empty,fok,1.0
w21c8fc0,puzzle,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,False,0,449.60000000009313,,0.10000000009313226,449.70000000018626,empty,fok,1.0
w21c8fc0,fence,../static/stimuli/images/roof/sun_aqhqmhidvlrpfhie.jpg,False,0,425.8000000002794,,0.0,425.8000000002794,empty,fok,1.0
w21c8fc0,toilet,../static/stimuli/images/airport/sun_axyoqqhxaeocbixs.jpg,False,0,543.3999999999069,1,1.400000000372529,544.8000000002794,empty,confidence,1.0
w21c8fc0,bed,../static/stimuli/images/shoppingmall/sun_abmhoudmvlbwstuf.jpg,False,0,697.2999999998137,,0.10000000009313226,697.3999999999069,empty,fok,1.0
w21c8fc0,bone,../static/stimuli/images/pool/sun_aahnsyqkaacnevsz.jpg,False,0,404.20000000018626,,0.0,404.20000000018626,empty,fok,1.0
w21c8fc0,potato,../static/stimuli/images/tower/sun_altkfiythtxnptob.jpg,False,0,426.5,,0.10000000009313226,426.60000000009313,empty,fok,1.0
w21c8fc0,hat,../static/stimuli/images/sky/sun_abbtimwgskvvaeps.jpg,False,0,519.0,,0.0,519.0,empty,fok,1.0
w21c8fc0,horse,../static/stimuli/images/computerroom/sun_adsueslplqfnwvqd.jpg,False,0,448.39999999990687,,0.0,448.39999999990687,empty,fok,1.0
w21c8fc0,flower,../static/stimuli/images/street/sun_amwdevcpkorkaqcv.jpg,False,0,381.10000000009313,,0.0,381.10000000009313,empty,fok,1.0
w21c8fc0,hay,../static/stimuli/images/downtown/sun_axbzajoxhnjergfp.jpg,False,0,476.60000000009313,,0.0,476.60000000009313,empty,fok,1.0
w975e399,heart,../static/stimuli/images/shoppingmall/sun_ayhhurcrocmglxyx.jpg,True,0,1865.0,toilet,2883.0,4748.0,intrusion,confidence,5.0
w975e399,toilet,../static/stimuli/images/garage/sun_daivjtyepudsqerl.jpg,True,0,2512.0,toilet,1938.0,4450.0,correct,confidence,2.0
w975e399,cat,../static/stimuli/images/bookstore/sun_afhaekubmjvpmvre.jpg,True,0,2056.0,chair,1584.0,3640.0,other,confidence,2.0
w975e399,lion,../static/stimuli/images/beach/sun_aacgcodmtsyjjmbx.jpg,False,0,1910.0,whale,1560.0,3470.0,other,confidence,5.0
w975e399,candle,../static/stimuli/images/campsite/sun_amejpvolcgftwwch.jpg,False,0,1561.0,,0.0,1561.0,empty,fok,1.0
w975e399,bear,../static/stimuli/images/underwater/sun_alunasorzxjzhjbv.jpg,False,0,1112.0,,0.0,1112.0,empty,fok,1.0
w975e399,pig,../static/stimuli/images/footballfield/sun_aszinldqqvnpmwfh.jpg,False,0,1971.0,bear,1335.0,3306.0,intrusion,confidence,5.0
w975e399,eye,../static/stimuli/images/musuem/sun_asxfpkysdohbethd.jpg,False,0,1658.0,eye,853.0,2511.0,correct,confidence,5.0
w975e399,bag,../static/stimuli/images/ziggurat/sun_aecdvzqgcesggjrp.jpg,False,0,1512.0,,0.0,1512.0,empty,fok,1.0
w975e399,window,../static/stimuli/images/pool/sun_aexdaltifheurhfa.jpg,False,0,664.0,,0.0,664.0,empty,fok,1.0
w975e399,nut,../static/stimuli/images/temple/sun_aeurbzlgbulzilum.jpg,False,0,762.0,,0.0,762.0,empty,fok,1.0
w975e399,hay,../static/stimuli/images/grocery/sun_attfybmngdqnppeu.jpg,False,0,1513.0,,0.0,1513.0,empty,fok,1.0
w975e399,door,../static/stimuli/images/tower/sun_akmnewliaqefdugs.jpg,False,0,2029.0,horse,2167.0,4196.0,intrusion,confidence,1.0
w975e399,truck,../static/stimuli/images/railway/sun_asgcpxncztcqwiyz.jpg,False,0,1126.0,truck,1865.0,2991.0,correct,confidence,5.0
w975e399,ear,../static/stimuli/images/computerroom/sun_atznfxhjiiugbvxi.jpg,False,0,1645.0,,0.0,1645.0,empty,fok,1.0
w975e399,bed,../static/stimuli/images/subway/sun_akifaegxlwcrziyq.jpg,False,0,849.0,,0.0,849.0,empty,fok,1.0
w975e399,fence,../static/stimuli/images/street/sun_avxrcniddstcuuuc.jpg,False,0,1124.0,,0.0,1124.0,empty,fok,1.0
w975e399,volcano,../static/stimuli/images/skiresort/sun_ancomucdrbxydgbi.jpg,False,0,631.0,,0.0,631.0,empty,fok,1.0
w975e399,apple,../static/stimuli/images/waterfall/sun_adtiwvbnsxsyohuw.jpg,False,0,903.0,,0.0,903.0,empty,fok,1.0
w975e399,bird,../static/stimuli/images/ranch/sun_ayvjppkciavpdbhs.jpg,False,0,933.0,,0.0,933.0,empty,fok,1.0
w975e399,horse,../static/stimuli/images/downtown/sun_abosdjemftsczdvd.jpg,False,0,910.0,,0.0,910.0,empty,fok,1.0
w975e399,rabbit,../static/stimuli/images/greenhouse/sun_bmnxsjsqwqcaluzf.jpg,False,0,1029.0,,0.0,1029.0,empty,fok,1.0
w975e399,flower,../static/stimuli/images/tenniscourt/sun_arhfignuhjkxcmvk.jpg,False,0,871.0,,0.0,871.0,empty,fok,1.0
w975e399,duck,../static/stimuli/images/gym/sun_awstzxompuovdfck.jpg,False,0,875.0,,0.0,875.0,empty,fok,1.0
w975e399,cake,../static/stimuli/images/castle/sun_alsmelmsufuoupht.jpg,False,0,864.0,,0.0,864.0,empty,fok,1.0
w975e399,sand,../static/stimuli/images/windmill/sun_arzqgolrrmfeptxe.jpg,False,0,940.0,,0.0,940.0,empty,fok,1.0
w975e399,snake,../static/stimuli/images/river/sun_amqajokwdeitilnd.jpg,False,0,2625.0,snake,1470.0,4095.0,correct,confidence,5.0
w975e399,drink,../static/stimuli/images/warehouse/sun_agdmklchstfjclxg.jpg,False,0,924.0,,0.0,924.0,empty,fok,1.0
w975e399,potato,../static/stimuli/images/restaurant/sun_agxfoksoiibofpna.jpg,False,0,1160.0,milk,1185.0,2345.0,intrusion,confidence,1.0
w975e399,dog,../static/stimuli/images/sky/sun_aeglnxtxlevipkzh.jpg,False,0,709.0,,0.0,709.0,empty,fok,1.0
w975e399,bone,../static/stimuli/images/airport/sun_axuntpkgfijknxde.jpg,False,0,1416.0,bone,1270.0,2686.0,correct,confidence,5.0
w975e399,milk,../static/stimuli/images/kitchen/sun_avlgzqfdedxwbiei.jpg,False,0,1103.0,milk,1235.0,2338.0,correct,confidence,5.0
w975e399,computer,../static/stimuli/images/theater/sun_abnbylturqcwwiuz.jpg,False,0,2053.0,computer,2354.0,4407.0,correct,confidence,5.0
w975e399,egg,../static/stimuli/images/house/sun_admwlghhtfixlbsf.jpg,False,0,1460.0,hat,941.0,2401.0,intrusion,confidence,1.0
w975e399,bread,../static/stimuli/images/auditorium/sun_ahcmaddzrcfxzuuz.jpg,False,0,1618.0,,0.0,1618.0,empty,fok,1.0
w975e399,lawn,../static/stimuli/images/laundryroom/sun_acnrhsgylwftewpq.jpg,False,0,1663.0,,0.0,1663.0,empty,fok,1.0
w975e399,bee,../static/stimuli/images/vineyard/sun_aicvecccjhfzcjnt.jpg,False,0,1062.0,bee,710.0,1772.0,correct,confidence,5.0
w975e399,puzzle,../static/stimuli/images/volcano/sun_axyqizdexdgrtfie.jpg,False,0,1560.0,,0.0,1560.0,empty,fok,1.0
w975e399,jeans,../static/stimuli/images/forest/sun_arwykvgzpgybhibg.jpg,False,0,1591.0,bee,799.0,2390.0,intrusion,confidence,1.0
w975e399,hat,../static/stimuli/images/roof/sun_aqxzijexicadnjja.jpg,False,0,1164.0,hat,942.0,2106.0,correct,confidence,5.0
w1467e86,cat,../static/stimuli/images/forest/sun_almbxcurjahdxery.jpg,True,0,9220.60000000894,volcano,4053.2999999970198,13273.90000000596,intrusion,confidence,3.0
w1467e86,cake,../static/stimuli/images/ziggurat/sun_adajysluigplgxal.jpg,True,0,1950.2000000029802,rain,1214.5999999940395,3164.7999999970198,intrusion,confidence,3.0
w1467e86,toilet,../static/stimuli/images/shoppingmall/sun_asbknkxckcdqmjml.jpg,True,0,4743.5,pig,1277.7000000029802,6021.20000000298,intrusion,confidence,2.0
w1467e86,egg,../static/stimuli/images/river/sun_auvfucpnqlcaddzs.jpg,False,0,4887.5,light,5205.70000000298,10093.20000000298,other,confidence,1.0
w1467e86,sand,../static/stimuli/images/subway/sun_aoelchwqhnnizmrp.jpg,False,0,1693.7000000029802,rain,1088.0,2781.7000000029802,intrusion,confidence,5.0
w1467e86,rabbit,../static/stimuli/images/airport/sun_ammfdrzrfvjsqahx.jpg,False,0,2281.5999999940395,volcano,6364.600000008941,8646.20000000298,intrusion,confidence,1.0
w1467e86,apple,../static/stimuli/images/street/sun_aaeryjozzmanouqj.jpg,False,0,2406.7000000029802,rain,1462.1000000089407,3868.800000011921,intrusion,confidence,3.0
w1467e86,window,../static/stimuli/images/restaurant/sun_afgriceqykrjokmt.jpg,False,0,1519.0999999940395,window,2157.800000011921,3676.9000000059605,correct,confidence,5.0
w1467e86,door,../static/stimuli/images/garage/sun_davtjcuielbxnyza.jpg,False,0,4986.20000000298,space,2397.7000000029802,7383.9000000059605,intrusion,confidence,2.0
w1467e86,hat,../static/stimuli/images/roof/sun_acebhjdzsytwpmoj.jpg,False,0,5767.4000000059605,dog,1261.4000000059605,7028.800000011921,intrusion,confidence,2.0
w1467e86,bag,../static/stimuli/images/beach/sun_aaapvfgggrgorgox.jpg,False,0,2870.8999999910593,rain,1126.6000000089407,3997.5,intrusion,confidence,2.0
w1467e86,bee,../static/stimuli/images/musuem/sun_argfiirfjlkefabp.jpg,False,0,3977.0,picture,2412.9000000059605,6389.9000000059605,other,confidence,2.0
